conflict_id;location;side_a;side_a_id;side_a_2nd;side_b;side_b_id;side_b_2nd;incompatibility;territory_name;year;intensity_level;cumulative_intensity;type_of_conflict;start_date;start_prec;start_date2;start_prec2;ep_end;ep_end_date;ep_end_prec;gwno_a;gwno_a_2nd;gwno_b;gwno_b_2nd;gwno_loc;region;version
231;Myanmar (Burma);Government of Myanmar (Burma);144;;KIO;201;;1;Kachin;1967;2;1;3;31/12/1949;6;28/02/1961;4;0;;;775;;;;775;3;21/01/2022
231;Myanmar (Burma);Government of Myanmar (Burma);144;;KIO;201;;1;Kachin;1968;2;1;3;31/12/1949;6;28/02/1961;4;0;;;775;;;;775;3;21/01/2022
231;Myanmar (Burma);Government of Myanmar (Burma);144;;KIO;201;;1;Kachin;1969;2;1;3;31/12/1949;6;28/02/1961;4;0;;;775;;;;775;3;21/01/2022
231;Myanmar (Burma);Government of Myanmar (Burma);144;;KIO;201;;1;Kachin;1970;2;1;3;31/12/1949;6;28/02/1961;4;0;;;775;;;;775;3;21/01/2022
231;Myanmar (Burma);Government of Myanmar (Burma);144;;KIO;201;;1;Kachin;1971;2;1;3;31/12/1949;6;28/02/1961;4;0;;;775;;;;775;3;21/01/2022
231;Myanmar (Burma);Government of Myanmar (Burma);144;;KIO;201;;1;Kachin;1972;1;1;3;31/12/1949;6;28/02/1961;4;0;;;775;;;;775;3;21/01/2022
231;Myanmar (Burma);Government of Myanmar (Burma);144;;KIO;201;;1;Kachin;1973;1;1;3;31/12/1949;6;28/02/1961;4;0;;;775;;;;775;3;21/01/2022
231;Myanmar (Burma);Government of Myanmar (Burma);144;;KIO;201;;1;Kachin;1974;1;1;3;31/12/1949;6;28/02/1961;4;0;;;775;;;;775;3;21/01/2022
231;Myanmar (Burma);Government of Myanmar (Burma);144;;KIO;201;;1;Kachin;1975;1;1;3;31/12/1949;6;28/02/1961;4;0;;;775;;;;775;3;21/01/2022
231;Myanmar (Burma);Government of Myanmar (Burma);144;;KIO;201;;1;Kachin;1976;1;1;3;31/12/1949;6;28/02/1961;4;0;;;775;;;;775;3;21/01/2022
231;Myanmar (Burma);Government of Myanmar (Burma);144;;KIO;201;;1;Kachin;1977;1;1;3;31/12/1949;6;28/02/1961;4;0;;;775;;;;775;3;21/01/2022
231;Myanmar (Burma);Government of Myanmar (Burma);144;;KIO;201;;1;Kachin;1978;1;1;3;31/12/1949;6;28/02/1961;4;0;;;775;;;;775;3;21/01/2022
231;Myanmar (Burma);Government of Myanmar (Burma);144;;KIO;201;;1;Kachin;1979;1;1;3;31/12/1949;6;28/02/1961;4;0;;;775;;;;775;3;21/01/2022
231;Myanmar (Burma);Government of Myanmar (Burma);144;;KIO;201;;1;Kachin;1980;1;1;3;31/12/1949;6;28/02/1961;4;0;;;775;;;;775;3;21/01/2022
231;Myanmar (Burma);Government of Myanmar (Burma);144;;KIO;201;;1;Kachin;1981;1;1;3;31/12/1949;6;28/02/1961;4;0;;;775;;;;775;3;21/01/2022
231;Myanmar (Burma);Government of Myanmar (Burma);144;;KIO;201;;1;Kachin;1982;1;1;3;31/12/1949;6;28/02/1961;4;0;;;775;;;;775;3;21/01/2022
231;Myanmar (Burma);Government of Myanmar (Burma);144;;KIO;201;;1;Kachin;1983;1;1;3;31/12/1949;6;28/02/1961;4;0;;;775;;;;775;3;21/01/2022
231;Myanmar (Burma);Government of Myanmar (Burma);144;;KIO;201;;1;Kachin;1984;2;1;3;31/12/1949;6;28/02/1961;4;0;;;775;;;;775;3;21/01/2022
231;Myanmar (Burma);Government of Myanmar (Burma);144;;KIO;201;;1;Kachin;1985;1;1;3;31/12/1949;6;28/02/1961;4;0;;;775;;;;775;3;21/01/2022
231;Myanmar (Burma);Government of Myanmar (Burma);144;;KIO;201;;1;Kachin;1986;1;1;3;31/12/1949;6;28/02/1961;4;0;;;775;;;;775;3;21/01/2022
231;Myanmar (Burma);Government of Myanmar (Burma);144;;KIO;201;;1;Kachin;1987;1;1;3;31/12/1949;6;28/02/1961;4;0;;;775;;;;775;3;21/01/2022
231;Myanmar (Burma);Government of Myanmar (Burma);144;;KIO;201;;1;Kachin;1988;1;1;3;31/12/1949;6;28/02/1961;4;0;;;775;;;;775;3;21/01/2022
231;Myanmar (Burma);Government of Myanmar (Burma);144;;KIO;201;;1;Kachin;1989;1;1;3;31/12/1949;6;28/02/1961;4;0;;;775;;;;775;3;21/01/2022
231;Myanmar (Burma);Government of Myanmar (Burma);144;;KIO;201;;1;Kachin;1990;1;1;3;31/12/1949;6;28/02/1961;4;0;;;775;;;;775;3;21/01/2022
231;Myanmar (Burma);Government of Myanmar (Burma);144;;KIO;201;;1;Kachin;1991;1;1;3;31/12/1949;6;28/02/1961;4;0;;;775;;;;775;3;21/01/2022
231;Myanmar (Burma);Government of Myanmar (Burma);144;;KIO;201;;1;Kachin;1992;1;1;3;31/12/1949;6;28/02/1961;4;1;31/12/1992;;775;;;;775;3;21/01/2022
231;Myanmar (Burma);Government of Myanmar (Burma);144;;KIO;201;;1;Kachin;2011;1;1;3;31/12/1949;6;27/06/2011;1;0;;;775;;;;775;3;21/01/2022
231;Myanmar (Burma);Government of Myanmar (Burma);144;;KIO;201;;1;Kachin;2012;1;1;3;31/12/1949;6;27/06/2011;1;0;;;775;;;;775;3;21/01/2022
231;Myanmar (Burma);Government of Myanmar (Burma);144;;KIO;201;;1;Kachin;2013;1;1;3;31/12/1949;6;27/06/2011;1;0;;;775;;;;775;3;21/01/2022
231;Myanmar (Burma);Government of Myanmar (Burma);144;;KIO;201;;1;Kachin;2014;1;1;3;31/12/1949;6;27/06/2011;1;0;;;775;;;;775;3;21/01/2022
231;Myanmar (Burma);Government of Myanmar (Burma);144;;KIO;201;;1;Kachin;2015;1;1;3;31/12/1949;6;27/06/2011;1;0;;;775;;;;775;3;21/01/2022
231;Myanmar (Burma);Government of Myanmar (Burma);144;;KIO;201;;1;Kachin;2016;1;1;3;31/12/1949;6;27/06/2011;1;0;;;775;;;;775;3;21/01/2022
231;Myanmar (Burma);Government of Myanmar (Burma);144;;KIO;201;;1;Kachin;2017;1;1;3;31/12/1949;6;27/06/2011;1;0;;;775;;;;775;3;21/01/2022
231;Myanmar (Burma);Government of Myanmar (Burma);144;;KIO;201;;1;Kachin;2018;1;1;3;31/12/1949;6;27/06/2011;1;0;;;775;;;;775;3;21/01/2022
231;Myanmar (Burma);Government of Myanmar (Burma);144;;KIO;201;;1;Kachin;2019;1;1;3;31/12/1949;6;27/06/2011;1;1;29/11/2019;;775;;;;775;3;21/01/2022
232;China, Taiwan;Government of China;135;;Government of Taiwan;137;;3;Taiwan strait;1949;2;1;2;31/10/1949;3;31/10/1949;3;0;;;710;;713;;710, 713;3;21/01/2022
232;China, Taiwan;Government of China;135;;Government of Taiwan;137;;3;Taiwan strait;1950;1;1;2;31/10/1949;3;31/10/1949;3;1;31/12/1950;;710;;713;;710, 713;3;21/01/2022
232;China, Taiwan;Government of China;135;;Government of Taiwan;137;Government of United States of America;3;Taiwan strait;1954;2;1;2;31/10/1949;3;31/12/1954;5;1;31/12/1954;;710;;713;2;710, 713;3;21/01/2022
232;China, Taiwan;Government of China;135;;Government of Taiwan;137;Government of United States of America;3;Taiwan strait;1958;2;1;2;31/10/1949;3;31/12/1958;5;1;31/12/1958;;710;;713;2;710, 713;3;21/01/2022
233;Guatemala;Government of Guatemala;11;;Military faction (Guatemala);726;;2;;1949;1;0;3;18/07/1949;1;18/07/1949;1;1;19/07/1949;;90;;;;90;5;21/01/2022
233;Guatemala;Government of Guatemala;11;;Forces of Carlos Castillo Armas;727;;2;;1954;1;0;3;18/07/1949;1;18/06/1954;2;1;27/06/1954;;90;;;;90;5;21/01/2022
233;Guatemala;Government of Guatemala;11;;FAR I;728;;2;;1963;1;0;3;18/07/1949;1;31/07/1963;3;1;31/12/1963;;90;;;;90;5;21/01/2022
233;Guatemala;Government of Guatemala;11;;FAR I;728;;2;;1965;1;0;3;18/07/1949;1;31/12/1965;5;0;;;90;;;;90;5;21/01/2022
233;Guatemala;Government of Guatemala;11;;FAR I;728;;2;;1966;1;0;3;18/07/1949;1;31/12/1965;5;0;;;90;;;;90;5;21/01/2022
233;Guatemala;Government of Guatemala;11;;FAR I;728;;2;;1967;1;0;3;18/07/1949;1;31/12/1965;5;0;;;90;;;;90;5;21/01/2022
233;Guatemala;Government of Guatemala;11;;FAR I;728;;2;;1968;1;1;3;18/07/1949;1;31/12/1965;5;0;;;90;;;;90;5;21/01/2022
233;Guatemala;Government of Guatemala;11;;FAR I;728;;2;;1969;1;1;3;18/07/1949;1;31/12/1965;5;0;;;90;;;;90;5;21/01/2022
233;Guatemala;Government of Guatemala;11;;FAR I, FAR II;728, 729;;2;;1970;1;1;3;18/07/1949;1;31/12/1965;5;0;;;90;;;;90;5;21/01/2022
233;Guatemala;Government of Guatemala;11;;FAR I, FAR II;728, 729;;2;;1971;1;1;3;18/07/1949;1;31/12/1965;5;0;;;90;;;;90;5;21/01/2022
233;Guatemala;Government of Guatemala;11;;FAR I, FAR II;728, 729;;2;;1972;1;1;3;18/07/1949;1;31/12/1965;5;0;;;90;;;;90;5;21/01/2022
233;Guatemala;Government of Guatemala;11;;FAR I, FAR II;728, 729;;2;;1973;1;1;3;18/07/1949;1;31/12/1965;5;0;;;90;;;;90;5;21/01/2022
233;Guatemala;Government of Guatemala;11;;FAR I, FAR II;728, 729;;2;;1974;1;1;3;18/07/1949;1;31/12/1965;5;0;;;90;;;;90;5;21/01/2022
233;Guatemala;Government of Guatemala;11;;EGP, FAR II;730, 729;;2;;1975;1;1;3;18/07/1949;1;31/12/1965;5;0;;;90;;;;90;5;21/01/2022
233;Guatemala;Government of Guatemala;11;;EGP, FAR II;730, 729;;2;;1976;1;1;3;18/07/1949;1;31/12/1965;5;0;;;90;;;;90;5;21/01/2022
233;Guatemala;Government of Guatemala;11;;EGP, FAR II;730, 729;;2;;1977;1;1;3;18/07/1949;1;31/12/1965;5;0;;;90;;;;90;5;21/01/2022
233;Guatemala;Government of Guatemala;11;;EGP, FAR II;730, 729;;2;;1978;1;1;3;18/07/1949;1;31/12/1965;5;0;;;90;;;;90;5;21/01/2022
233;Guatemala;Government of Guatemala;11;;EGP, FAR II, ORPA;730, 729, 731;;2;;1979;1;1;3;18/07/1949;1;31/12/1965;5;0;;;90;;;;90;5;21/01/2022
233;Guatemala;Government of Guatemala;11;;EGP, FAR II, ORPA;730, 729, 731;;2;;1980;1;1;3;18/07/1949;1;31/12/1965;5;0;;;90;;;;90;5;21/01/2022
233;Guatemala;Government of Guatemala;11;;EGP, FAR I, FAR II, ORPA;730, 728, 729, 731;;2;;1981;1;1;3;18/07/1949;1;31/12/1965;5;0;;;90;;;;90;5;21/01/2022
233;Guatemala;Government of Guatemala;11;;URNG;732;;2;;1982;1;1;3;18/07/1949;1;31/12/1965;5;0;;;90;;;;90;5;21/01/2022
233;Guatemala;Government of Guatemala;11;;URNG;732;;2;;1983;1;1;3;18/07/1949;1;31/12/1965;5;0;;;90;;;;90;5;21/01/2022
233;Guatemala;Government of Guatemala;11;;URNG;732;;2;;1984;1;1;3;18/07/1949;1;31/12/1965;5;0;;;90;;;;90;5;21/01/2022
233;Guatemala;Government of Guatemala;11;;URNG;732;;2;;1985;1;1;3;18/07/1949;1;31/12/1965;5;0;;;90;;;;90;5;21/01/2022
233;Guatemala;Government of Guatemala;11;;URNG;732;;2;;1986;1;1;3;18/07/1949;1;31/12/1965;5;0;;;90;;;;90;5;21/01/2022
233;Guatemala;Government of Guatemala;11;;URNG;732;;2;;1987;1;1;3;18/07/1949;1;31/12/1965;5;0;;;90;;;;90;5;21/01/2022
233;Guatemala;Government of Guatemala;11;;URNG;732;;2;;1988;1;1;3;18/07/1949;1;31/12/1965;5;0;;;90;;;;90;5;21/01/2022
233;Guatemala;Government of Guatemala;11;;URNG;732;;2;;1989;1;1;3;18/07/1949;1;31/12/1965;5;0;;;90;;;;90;5;21/01/2022
233;Guatemala;Government of Guatemala;11;;URNG;732;;2;;1990;1;1;3;18/07/1949;1;31/12/1965;5;0;;;90;;;;90;5;21/01/2022
233;Guatemala;Government of Guatemala;11;;URNG;732;;2;;1991;1;1;3;18/07/1949;1;31/12/1965;5;0;;;90;;;;90;5;21/01/2022
233;Guatemala;Government of Guatemala;11;;URNG;732;;2;;1992;1;1;3;18/07/1949;1;31/12/1965;5;0;;;90;;;;90;5;21/01/2022
233;Guatemala;Government of Guatemala;11;;URNG;732;;2;;1993;1;1;3;18/07/1949;1;31/12/1965;5;0;;;90;;;;90;5;21/01/2022
233;Guatemala;Government of Guatemala;11;;URNG;732;;2;;1994;1;1;3;18/07/1949;1;31/12/1965;5;0;;;90;;;;90;5;21/01/2022
233;Guatemala;Government of Guatemala;11;;URNG;732;;2;;1995;1;1;3;18/07/1949;1;31/12/1965;5;1;31/12/1995;;90;;;;90;5;21/01/2022
234;Israel;Government of Israel;121;;Palestinian insurgents;202;;1;Palestine;1949;1;0;3;15/05/1948;1;31/12/1949;5;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;Palestinian insurgents;202;;1;Palestine;1950;1;0;3;15/05/1948;1;31/12/1949;5;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;Palestinian insurgents;202;;1;Palestine;1951;1;0;3;15/05/1948;1;31/12/1949;5;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;Palestinian insurgents;202;;1;Palestine;1952;1;0;3;15/05/1948;1;31/12/1949;5;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;Palestinian insurgents;202;;1;Palestine;1953;1;0;3;15/05/1948;1;31/12/1949;5;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;Palestinian insurgents;202;;1;Palestine;1954;1;0;3;15/05/1948;1;31/12/1949;5;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;Palestinian insurgents;202;;1;Palestine;1955;1;1;3;15/05/1948;1;31/12/1949;5;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;Palestinian insurgents;202;;1;Palestine;1956;1;1;3;15/05/1948;1;31/12/1949;5;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;Palestinian insurgents;202;;1;Palestine;1957;1;1;3;15/05/1948;1;31/12/1949;5;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;Palestinian insurgents;202;;1;Palestine;1958;1;1;3;15/05/1948;1;31/12/1949;5;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;Palestinian insurgents;202;;1;Palestine;1959;1;1;3;15/05/1948;1;31/12/1949;5;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;Palestinian insurgents;202;;1;Palestine;1960;1;1;3;15/05/1948;1;31/12/1949;5;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;Palestinian insurgents;202;;1;Palestine;1961;1;1;3;15/05/1948;1;31/12/1949;5;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;Palestinian insurgents;202;;1;Palestine;1962;1;1;3;15/05/1948;1;31/12/1949;5;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;Palestinian insurgents;202;;1;Palestine;1963;1;1;3;15/05/1948;1;31/12/1949;5;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;Palestinian insurgents;202;;1;Palestine;1964;1;1;3;15/05/1948;1;31/12/1949;5;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;Non PLO groups, PLO;203, 204;;1;Palestine;1965;1;1;3;15/05/1948;1;31/12/1949;5;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;Non PLO groups, PLO;203, 204;;1;Palestine;1966;1;1;3;15/05/1948;1;31/12/1949;5;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;Non PLO groups, PLO;203, 204;;1;Palestine;1967;1;1;3;15/05/1948;1;31/12/1949;5;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;Non PLO groups, PLO;203, 204;;1;Palestine;1968;1;1;3;15/05/1948;1;31/12/1949;5;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;Non PLO groups, PLO;203, 204;;1;Palestine;1969;1;1;3;15/05/1948;1;31/12/1949;5;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;Non PLO groups, PLO;203, 204;;1;Palestine;1970;1;1;3;15/05/1948;1;31/12/1949;5;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;Non PLO groups, PLO;203, 204;;1;Palestine;1971;1;1;3;15/05/1948;1;31/12/1949;5;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;Non PLO groups, PLO;203, 204;;1;Palestine;1972;1;1;3;15/05/1948;1;31/12/1949;5;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;Non PLO groups, PLO;203, 204;;1;Palestine;1973;1;1;3;15/05/1948;1;31/12/1949;5;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;PLO, Rejectionist Front;204, 1067;;1;Palestine;1974;1;1;3;15/05/1948;1;31/12/1949;5;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;PLO, Rejectionist Front;204, 1067;;1;Palestine;1975;1;1;3;15/05/1948;1;31/12/1949;5;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;PLO, Rejectionist Front;204, 1067;;1;Palestine;1976;1;1;3;15/05/1948;1;31/12/1949;5;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;PLO, Rejectionist Front;204, 1067;;1;Palestine;1977;1;1;3;15/05/1948;1;31/12/1949;5;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;PLO, Rejectionist Front;204, 1067;;1;Palestine;1978;1;1;3;15/05/1948;1;31/12/1949;5;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;PLO, Rejectionist Front;204, 1067;;1;Palestine;1979;1;1;3;15/05/1948;1;31/12/1949;5;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;PLO, Rejectionist Front;204, 1067;;1;Palestine;1980;1;1;3;15/05/1948;1;31/12/1949;5;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;PLO, Rejectionist Front;204, 1067;;1;Palestine;1981;1;1;3;15/05/1948;1;31/12/1949;5;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;PLO, Rejectionist Front;204, 1067;Government of Syria;1;Palestine;1982;2;1;4;15/05/1948;1;31/12/1949;5;0;;;666;;;652;666;2;21/01/2022
234;Israel;Government of Israel;121;;PLO, Rejectionist Front;204, 1067;;1;Palestine;1983;1;1;3;15/05/1948;1;31/12/1949;5;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;PLO, Rejectionist Front;204, 1067;;1;Palestine;1984;1;1;3;15/05/1948;1;31/12/1949;5;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;PLO, Rejectionist Front;204, 1067;;1;Palestine;1985;1;1;3;15/05/1948;1;31/12/1949;5;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;PLO, Rejectionist Front;204, 1067;;1;Palestine;1986;1;1;3;15/05/1948;1;31/12/1949;5;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;PLO, Rejectionist Front;204, 1067;;1;Palestine;1987;1;1;3;15/05/1948;1;31/12/1949;5;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;PLO, Rejectionist Front;204, 1067;;1;Palestine;1988;1;1;3;15/05/1948;1;31/12/1949;5;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;PFLP, PFLP-GC;205, 206;;1;Palestine;1989;1;1;3;15/05/1948;1;31/12/1949;5;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;Fatah;207;;1;Palestine;1990;1;1;3;15/05/1948;1;31/12/1949;5;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;Fatah;207;;1;Palestine;1991;1;1;3;15/05/1948;1;31/12/1949;5;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;Fatah;207;;1;Palestine;1992;1;1;3;15/05/1948;1;31/12/1949;5;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;Hamas;209;;1;Palestine;1993;1;1;3;15/05/1948;1;31/12/1949;5;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;Hamas;209;;1;Palestine;1994;1;1;3;15/05/1948;1;31/12/1949;5;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;PIJ;208;;1;Palestine;1995;1;1;3;15/05/1948;1;31/12/1949;5;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;PNA;210;;1;Palestine;1996;1;1;3;15/05/1948;1;31/12/1949;5;1;30/09/1996;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;Fatah, PNA;207, 210;;1;Palestine;2000;1;1;3;15/05/1948;1;01/10/2000;1;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;Fatah, Hamas, PFLP, PIJ, PNA;207, 209, 205, 208, 210;;1;Palestine;2001;1;1;3;15/05/1948;1;01/10/2000;1;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;AMB, Fatah, Hamas, PIJ, PNA;211, 207, 209, 208, 210;;1;Palestine;2002;1;1;3;15/05/1948;1;01/10/2000;1;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;AMB, Hamas, PIJ;211, 209, 208;;1;Palestine;2003;1;1;3;15/05/1948;1;01/10/2000;1;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;AMB, Hamas, PIJ;211, 209, 208;;1;Palestine;2004;1;1;3;15/05/1948;1;01/10/2000;1;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;Fatah, Hamas, PIJ;207, 209, 208;;1;Palestine;2005;1;1;3;15/05/1948;1;01/10/2000;1;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;Fatah, Hamas, PIJ, PRC;207, 209, 208, 212;;1;Palestine;2006;1;1;3;15/05/1948;1;01/10/2000;1;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;Fatah, Hamas, PIJ;207, 209, 208;;1;Palestine;2007;1;1;3;15/05/1948;1;01/10/2000;1;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;Hamas, PIJ;209, 208;;1;Palestine;2008;1;1;3;15/05/1948;1;01/10/2000;1;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;Hamas, PIJ;209, 208;;1;Palestine;2009;1;1;3;15/05/1948;1;01/10/2000;1;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;PIJ;208;;1;Palestine;2010;1;1;3;15/05/1948;1;01/10/2000;1;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;Hamas, PIJ;209, 208;;1;Palestine;2011;1;1;3;15/05/1948;1;01/10/2000;1;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;Hamas, PIJ;209, 208;;1;Palestine;2012;1;1;3;15/05/1948;1;01/10/2000;1;1;23/11/2012;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;Hamas, PIJ;209, 208;;1;Palestine;2014;2;1;3;15/05/1948;1;07/07/2014;1;1;24/12/2014;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;Hamas;209;;1;Palestine;2018;1;1;3;15/05/1948;1;12/04/2018;1;0;;;666;;;;666;2;21/01/2022
234;Israel;Government of Israel;121;;PIJ;208;;1;Palestine;2019;1;1;3;15/05/1948;1;12/04/2018;1;1;14/11/2019;;666;;;;666;2;21/01/2022
235;North Korea, South Korea;Government of North Korea;138;;Government of South Korea;139;;1;Korea;1949;1;0;2;31/05/1949;3;31/05/1949;3;0;;;731;;732;;731, 732;3;21/01/2022
235;North Korea, South Korea;Government of North Korea;138;Government of China, Government of Russia (Soviet Union);Government of South Korea;139;Government of Australia, Government of Canada, Government of France, Government of Greece, Government of New Zealand, Government of Philippines, Government of South Africa, Government of Thailand, Government of Turkey, Government of United Kingdom, Government of United States of America;1;Korea;1950;2;1;2;31/05/1949;3;31/05/1949;3;0;;;731;710, 365;732;900, 20, 220, 350, 920, 840, 560, 800, 640, 200, 2;731, 732;3;21/01/2022
235;North Korea, South Korea;Government of North Korea;138;Government of China, Government of Russia (Soviet Union);Government of South Korea;139;Government of Australia, Government of Belgium, Government of Canada, Government of Colombia, Government of Ethiopia, Government of France, Government of Greece, Government of Luxembourg, Government of Netherlands, Government of New Zealand, Government of Philippines, Government of South Africa, Government of Thailand, Government of Turkey, Government of United Kingdom, Government of United States of America;1;Korea;1951;2;1;2;31/05/1949;3;31/05/1949;3;0;;;731;710, 365;732;900, 211, 20, 100, 530, 220, 350, 212, 210, 920, 840, 560, 800, 640, 200, 2;731, 732;3;21/01/2022
235;North Korea, South Korea;Government of North Korea;138;Government of China, Government of Russia (Soviet Union);Government of South Korea;139;Government of Australia, Government of Belgium, Government of Canada, Government of Colombia, Government of Ethiopia, Government of France, Government of Greece, Government of Luxembourg, Government of Netherlands, Government of New Zealand, Government of Philippines, Government of South Africa, Government of Thailand, Government of Turkey, Government of United Kingdom, Government of United States of America;1;Korea;1952;2;1;2;31/05/1949;3;31/05/1949;3;0;;;731;710, 365;732;900, 211, 20, 100, 530, 220, 350, 212, 210, 920, 840, 560, 800, 640, 200, 2;731, 732;3;21/01/2022
235;North Korea, South Korea;Government of North Korea;138;Government of China, Government of Russia (Soviet Union);Government of South Korea;139;Government of Australia, Government of Belgium, Government of Canada, Government of Colombia, Government of Ethiopia, Government of France, Government of Greece, Government of Luxembourg, Government of Netherlands, Government of New Zealand, Government of Philippines, Government of South Africa, Government of Thailand, Government of Turkey, Government of United Kingdom, Government of United States of America;1;Korea;1953;2;1;2;31/05/1949;3;31/05/1949;3;1;27/07/1953;;731;710, 365;732;900, 211, 20, 100, 530, 220, 350, 212, 210, 920, 840, 560, 800, 640, 200, 2;731, 732;3;21/01/2022
236;China;Government of China;135;;Tibet;213;;1;Tibet;1950;1;0;3;07/10/1950;1;07/10/1950;1;1;09/10/1950;;710;;;;710;3;21/01/2022
236;China;Government of China;135;;Tibet;213;;1;Tibet;1956;2;1;3;07/10/1950;1;31/05/1956;4;1;31/12/1956;;710;;;;710;3;21/01/2022
